accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.7435091611206968,0.7355534012291229,0.558654084049058,0.8192254795512125,0.5560793695468618,0.8207820840102111,0.5612527519352318,0.8176747680836922,"5, 11, 17","7, 9, 12, 18"
0.7441359641464408,0.7191202650177305,0.5115917339456337,0.8266652647074286,0.49399227578314975,0.8372514043822049,0.5304915514592934,0.8163434831139839,"5, 11, 12","7, 9, 17, 18"
0.6826983365913031,0.6532965841713266,0.4892543338874377,0.7698625006687712,0.5201994697639187,0.7497655273030429,0.4617841533116665,0.7910665200659703,"5, 9, 18","7, 11, 12, 17"
0.6798039785705386,0.6920342126593559,0.5567946654403312,0.749366101033743,0.6604841459256734,0.6882632191801272,0.48124409996522083,0.8223752274267775,"5, 9, 17","7, 11, 12, 18"
0.6886135993884391,0.671621264489814,0.5369593097819749,0.765437202846765,0.6043170187639417,0.7245283018867924,0.4831112975978181,0.8112422146411693,"5, 9, 12","7, 11, 17, 18"
0.6810907036853187,0.643312314703755,0.4749020602576026,0.7710082226127998,0.5082956259426847,0.7495340056397266,0.44562572728234423,0.793749209161078,"5, 9, 11","7, 12, 17, 18"
0.7344951899905535,0.7543921888122342,0.57655884885008,0.8066219214243591,0.5198491905078731,0.8489138466085414,0.6471562672556599,0.7683438996335232,"5, 7, 18","9, 11, 12, 17"
0.7639237604523721,0.794761371009651,0.6887001583417302,0.809867946756695,0.6657575420238228,0.8272802385314509,0.7132804579879539,0.7931735206998691,"5, 7, 17","9, 11, 12, 18"
0.749434877317003,0.7824679787223832,0.648201044461756,0.8054256762147928,0.592739169436969,0.849382383628959,0.7151133180544945,0.7657947441888693,"5, 7, 12","9, 11, 17, 18"
0.7402882317268933,0.7473295788982128,0.5675763965194666,0.8144126231534943,0.5272275862068966,0.8420705832740307,0.6146128119372266,0.7885137469766523,"5, 7, 11","9, 12, 17, 18"
0.7400612171407994,0.7726646470437951,0.675127703143635,0.7833615942137723,0.6566425913766688,0.798348371310598,0.6946837084375289,0.7689271195428032,"5, 7, 9","11, 12, 17, 18"
0.7281974901761947,0.7436230772808359,0.5988869662816255,0.7944594886050468,0.615436370626682,0.783661119515885,0.5832042991164951,0.8055596053846528,"17, 18","5, 7, 9, 11, 12"
0.7388057533052448,0.7275206989183781,0.5351398872627605,0.8183783565352676,0.5493152139292918,0.8102096335413667,0.5216777576124219,0.8267134751194024,"12, 18","5, 7, 9, 11, 17"
0.752919180160158,0.7806267591424134,0.6761904761904762,0.8002509696554871,0.7754214823454565,0.7417001480228378,0.599475366833347,0.8688382462224424,"12, 17","5, 7, 9, 11, 18"
0.7066405222506517,0.6434322148982514,0.377637987012987,0.8080906047617559,0.3739200321478803,0.8105758669386475,0.38143062102889935,0.8056205358535292,"11, 18","5, 7, 9, 12, 17"
0.7386366814914268,0.7255199332348679,0.5749249385861158,0.811308562197092,0.6355224781253143,0.7783632982021079,0.5248774815183985,0.847165991902834,"11, 17","5, 7, 9, 12, 18"
0.7444185444185444,0.7076793955468974,0.5127394825202449,0.8267799466367084,0.5598447271943067,0.8027679301881647,0.4729458917835671,0.8522727272727273,"11, 12","5, 7, 9, 17, 18"
0.6498680163708135,0.6306638990249729,0.48998165655425424,0.7334341236771268,0.5536511479591837,0.6918501513096108,0.4394457099468489,0.7803366157950489,"9, 18","5, 7, 11, 12, 17"
0.6352874378992193,0.6804177698402688,0.5730617128044931,0.6816819049034911,0.7181409295352323,0.592445841767518,0.4767486867569809,0.8025670945157526,"9, 17","5, 7, 11, 12, 18"
0.658176662115324,0.6674170457750501,0.5574818138554627,0.7215401069518717,0.6616104566725836,0.6565200467107825,0.4816729323308271,0.8008547008547009,"9, 12","5, 7, 11, 17, 18"
0.6598003869152304,0.6316956601501719,0.46444021456999485,0.750728886454793,0.557725874823373,0.6965059628777236,0.3978889943074004,0.814107043040805,"9, 11","5, 7, 12, 17, 18"
0.7278750834660229,0.7508502895880277,0.6019235104064918,0.7932810488118928,0.5652695455828394,0.8209238472098845,0.6436606138518399,0.7674392269364336,"7, 18","5, 9, 11, 12, 17"
0.7591724977182841,0.7976472540654022,0.7311871773974462,0.7818803041992726,0.7313361864003805,0.7817510606644994,0.7310382291030081,0.7820095904756655,"7, 17","5, 9, 11, 12, 18"
0.7527218785860226,0.7905535771368075,0.6884367175653278,0.7950163569290737,0.6644203934381594,0.8143834965300885,0.7142543538709205,0.7765489733943707,"7, 12","5, 9, 11, 17, 18"
0.7390860825817819,0.7353089137082951,0.5827215424545792,0.8102064220183486,0.583630421865716,0.8096329502173987,0.5818154894121131,0.8107807067877274,"7, 11","5, 9, 12, 17, 18"
0.7251390616565353,0.764200598281133,0.7014860696897862,0.7453189222103822,0.6992225214695869,0.7473831123517097,0.7037643207855974,0.7432661027976578,"7, 9","5, 11, 12, 17, 18"
0.7314222712238148,0.6867104747796087,0.41069947470279233,0.8260780873893355,0.36783459205150426,0.8555010985296603,0.4648724769206697,0.7986116589098368,"5, 18","7, 9, 11, 12, 17"
0.773376952136153,0.7809994937184744,0.6557823129251701,0.8310836308746263,0.6732661241345803,0.8206260032102729,0.6391835793357934,0.841811231990591,"5, 17","7, 9, 11, 12, 18"
0.7742500700869077,0.7551070692971422,0.5810353798126952,0.8455007674597084,0.5752736638763684,0.8486351162678735,0.5869136775719354,0.842389486260454,"5, 12","7, 9, 11, 17, 18"
0.7317473567056205,0.6846948874290679,0.4161569672379338,0.8258710061950258,0.3791657470757007,0.8506213259915172,0.46114615487853977,0.8025202709817825,"5, 11","7, 9, 12, 17, 18"
0.6667419664539448,0.6477771018006333,0.5050327126321088,0.74880810488677,0.581907799362134,0.7017592851158894,0.44609913314069793,0.8026189715745768,"5, 9","7, 11, 12, 17, 18"
0.7534408179315769,0.7855420776856149,0.6412254060478015,0.8121846125486762,0.5790143084260732,0.8605888959421847,0.7184140447775915,0.768935427574171,"5, 7","9, 11, 12, 17, 18"
0.7084839464171805,0.6692792911342963,0.40866939831787796,0.8065608465608465,0.3847715736040609,0.8232879671635343,0.4357323522648885,0.7904998962870774,18,"5, 7, 9, 11, 12, 17"
0.7592592592592593,0.802285558797133,0.7465719477944822,0.7707368106411598,0.8252373995617239,0.7095487066593286,0.6815987933634993,0.8434739941118744,17,"5, 7, 9, 11, 12, 18"
0.771774658719477,0.779784063686071,0.6541039339485186,0.8297068528525656,0.7124418112568769,0.7975544727406454,0.604596875561142,0.8645604943193144,12,"5, 7, 9, 11, 17, 18"
0.721476072499674,0.6337381592485457,0.36541889483065954,0.8215836952890078,0.3934740882917466,0.8054372748116606,0.3410981697171381,0.8383907262188885,11,"5, 7, 9, 12, 17, 18"
0.5940572038610382,0.619252118103767,0.5210957178841309,0.6477263954296302,0.6532035258518616,0.5638440860215054,0.4334351811436054,0.7609287139488482,9,"5, 7, 11, 12, 17, 18"
0.7450064593063699,0.7897355946216716,0.7037635649965366,0.7761688764829031,0.6606697734908421,0.8164051747866776,0.7528714338643943,0.7397123617923352,7,"5, 9, 11, 12, 17, 18"
0.7832676099899482,0.7155580077575757,0.42596764284251487,0.8664156698279559,0.3660682858148539,0.9007134363852557,0.5093046033300686,0.83463410155174,5,"7, 9, 11, 12, 17, 18"
